category,title,resource,region,statusWord,message
Storage Accounts,Blob Service Encryption,N/A,global,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,eastasia,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,southeastasia,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,centralus,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,eastus,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,eastus2,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,westus,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,northcentralus,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,southcentralus,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,northeurope,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,westeurope,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,germanycentral,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,germanynortheast,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,germanywestcentral,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,germanynorth,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,switzerlandnorth,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,switzerlandwest,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,norwaywest,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,norwayeast,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,japanwest,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,japaneast,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,brazilsouth,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,australiaeast,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,australiasoutheast,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,southindia,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,centralindia,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,westindia,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,canadacentral,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,canadaeast,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,uksouth,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,ukwest,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,westcentralus,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,westus2,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,koreacentral,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,koreasouth,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,francecentral,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,francesouth,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,australiacentral,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,australiacentral2,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,southafricanorth,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,southafricawest,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,uaenorth,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,uaecentral,OK,No storage accounts found
Storage Accounts,Trusted MS Access Enabled,N/A,global,OK,No storage accounts found
Blob Service,Blob Container Private Access,N/A,eastasia,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,southeastasia,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,centralus,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,eastus,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,eastus2,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,westus,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,northcentralus,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,southcentralus,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,northeurope,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,westeurope,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,germanycentral,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,germanynortheast,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,germanywestcentral,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,germanynorth,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,switzerlandnorth,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,switzerlandwest,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,norwaywest,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,norwayeast,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,japanwest,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,japaneast,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,brazilsouth,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,australiaeast,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,australiasoutheast,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,southindia,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,centralindia,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,westindia,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,canadacentral,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,canadaeast,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,uksouth,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,ukwest,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,westcentralus,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,westus2,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,koreacentral,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,koreasouth,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,francecentral,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,francesouth,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,australiacentral,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,australiacentral2,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,southafricanorth,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,southafricawest,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,uaenorth,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,uaecentral,OK,No Storage Account resources found
Blob Service,Blob Container Private Access,N/A,global,OK,No Storage Account resources found
Blob Service,Blob Service Immutable,N/A,eastasia,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,southeastasia,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,centralus,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,eastus,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,eastus2,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,westus,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,northcentralus,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,southcentralus,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,northeurope,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,westeurope,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,germanycentral,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,germanynortheast,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,germanywestcentral,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,germanynorth,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,switzerlandnorth,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,switzerlandwest,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,norwaywest,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,norwayeast,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,japanwest,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,japaneast,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,brazilsouth,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,australiaeast,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,australiasoutheast,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,southindia,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,centralindia,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,westindia,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,canadacentral,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,canadaeast,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,uksouth,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,ukwest,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,westcentralus,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,westus2,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,koreacentral,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,koreasouth,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,francecentral,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,francesouth,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,australiacentral,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,australiacentral2,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,southafricanorth,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,southafricawest,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,uaenorth,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,uaecentral,OK,No existing blob services
Blob Service,Blob Service Immutable,N/A,global,OK,No existing blob services
File Service,File Service All Access ACL,N/A,eastasia,OK,No existing File Services
File Service,File Service All Access ACL,N/A,southeastasia,OK,No existing File Services
File Service,File Service All Access ACL,N/A,centralus,OK,No existing File Services
File Service,File Service All Access ACL,N/A,eastus,OK,No existing File Services
File Service,File Service All Access ACL,N/A,eastus2,OK,No existing File Services
File Service,File Service All Access ACL,N/A,westus,OK,No existing File Services
File Service,File Service All Access ACL,N/A,northcentralus,OK,No existing File Services
File Service,File Service All Access ACL,N/A,southcentralus,OK,No existing File Services
File Service,File Service All Access ACL,N/A,northeurope,OK,No existing File Services
File Service,File Service All Access ACL,N/A,westeurope,OK,No existing File Services
File Service,File Service All Access ACL,N/A,germanycentral,OK,No existing File Services
File Service,File Service All Access ACL,N/A,germanynortheast,OK,No existing File Services
File Service,File Service All Access ACL,N/A,germanywestcentral,OK,No existing File Services
File Service,File Service All Access ACL,N/A,germanynorth,OK,No existing File Services
File Service,File Service All Access ACL,N/A,switzerlandnorth,OK,No existing File Services
File Service,File Service All Access ACL,N/A,switzerlandwest,OK,No existing File Services
File Service,File Service All Access ACL,N/A,norwaywest,OK,No existing File Services
File Service,File Service All Access ACL,N/A,norwayeast,OK,No existing File Services
File Service,File Service All Access ACL,N/A,japanwest,OK,No existing File Services
File Service,File Service All Access ACL,N/A,japaneast,OK,No existing File Services
File Service,File Service All Access ACL,N/A,brazilsouth,OK,No existing File Services
File Service,File Service All Access ACL,N/A,australiaeast,OK,No existing File Services
File Service,File Service All Access ACL,N/A,australiasoutheast,OK,No existing File Services
